Hour,m5a.large,t2.large,m4.4xlarge,m5.4xlarge,c4.8xlarge,t3.small,t2.2xlarge,m5.2xlarge,r5.large,c5.4xlarge,t3.medium,m5a.2xlarge,t3a.small,c5ad.8xlarge,c5d.4xlarge,c5.xlarge,c5.large,c5ad.2xlarge,m5d.large,t3.large,m5.12xlarge,t2.xlarge,i3.xlarge,i3.4xlarge,c5n.large,c3.xlarge,c5a.2xlarge,c4.large,t3.micro,c5ad.4xlarge,c5d.18xlarge,c4.2xlarge,c4.4xlarge,c3.2xlarge,m4.2xlarge,m5d.xlarge,m5ad.large,i3.2xlarge,c5.18xlarge,m5d.4xlarge,c3.large,c5.2xlarge,m5d.8xlarge,c5ad.xlarge,c5d.9xlarge,m3.medium,m5.xlarge,c4.xlarge,c5d.xlarge,t3.2xlarge,r3.xlarge,m5d.2xlarge,c5d.2xlarge,t2.medium,t2.small,t3.xlarge,t3.nano
10115,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,31,0,143,0,0,0,555,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,20,0,0,0,0,0,3,8,0,0
10116,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,31,0,143,0,0,0,555,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,20,0,0,0,0,0,3,8,0,0
10117,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,31,0,143,0,0,0,555,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,20,0,0,0,0,0,3,8,0,0
10118,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,31,0,143,0,0,0,555,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,20,0,0,0,0,0,3,8,0,0
10119,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,31,0,143,0,0,0,555,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,20,0,0,0,0,0,3,8,0,0
10120,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10121,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10122,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10123,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10124,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10125,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10126,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10127,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10128,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10129,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10130,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10131,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10132,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10133,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10134,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10135,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10136,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10137,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10138,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10139,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10140,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10141,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10142,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10143,3,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,31,0,151,0,0,0,595,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,19,0,0,0,0,0,3,7,0,0
10144,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10145,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10146,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10147,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10148,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10149,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10150,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10151,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10152,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10153,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10154,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10155,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10156,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10157,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10158,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10159,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10160,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10161,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10162,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10163,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10164,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10165,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10166,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10167,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,29,0,180,0,0,0,659,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,20,0,0,0,0,0,3,6,0,0
10168,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10169,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10170,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10171,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10172,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10173,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10174,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10175,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10176,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10177,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10178,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10179,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10180,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10181,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10182,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10183,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10184,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10185,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10186,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10187,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10188,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10189,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10190,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10191,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,28,0,223,0,0,0,565,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,30,0,0,0,0,0,3,6,0,0
10192,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10193,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10194,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10195,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10196,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10197,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10198,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10199,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10200,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10201,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10202,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10203,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10204,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10205,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10206,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10207,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10208,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10209,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10210,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10211,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10212,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10213,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10214,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10215,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,13,0,218,0,0,0,663,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,32,0,0,0,0,0,3,5,0,0
10216,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10217,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10218,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10219,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10220,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10221,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10222,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10223,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10224,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10225,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10226,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10227,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10228,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
10229,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,7,0,291,0,0,0,676,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,27,0,0,0,0,0,3,5,0,0
